month,month_start,ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,raw_units,raw_revenue,organic_units,organic_revenue,promo_units,promo_revenue,within_active_span,baseline_units,prev_raw_units,next_raw_units,est_unit_price,zero_sales_gap,deep_drop_gap,likely_stockout,stockout_reason,suppressed_units_est,cleaned_units,cleaned_revenue_est,promo_pct_units,suppressed_pct_vs_cleaned,cleaned_vs_raw_pct
2023-09,2023-09-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,17.0,20.4,17.0,20.4,0.0,0.0,True,10.0,10.0,0.0,1.2,False,False,False,none,0.0,17.0,20.4,0.0,0.0,100.0
2023-10,2023-10-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,8.5,17.0,7.0,1.2,True,False,True,zero_sales_gap,8.5,8.5,10.2,0.0,100.0,0.0
2023-11,2023-11-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,7.0,283.68,7.0,283.68,0.0,0.0,True,9.0,0.0,5.0,40.52571428571429,False,False,False,none,0.0,7.0,283.68,0.0,0.0,100.0
2023-12,2023-12-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,5.0,216.00000000000003,5.0,216.00000000000003,0.0,0.0,True,9.0,7.0,10.0,43.2,False,False,False,none,0.0,5.0,216.0,0.0,0.0,100.0
2024-01,2024-01-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,10.0,339.26000000000005,9.0,307.58000000000004,1.0,31.680000000000007,True,8.5,5.0,10.0,34.17555555555556,False,False,False,none,0.0,9.0,307.58,10.0,0.0,90.0
2024-02,2024-02-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,10.0,344.94000000000005,10.0,344.94000000000005,0.0,0.0,True,7.0,10.0,10.0,34.49400000000001,False,False,False,none,0.0,10.0,344.94,0.0,0.0,100.0
2024-03,2024-03-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,10.0,438.48,10.0,438.48,0.0,0.0,True,6.5,10.0,5.0,43.848,False,False,False,none,0.0,10.0,438.48,0.0,0.0,100.0
2024-04,2024-04-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,5.0,192.96,3.0,129.60000000000002,2.0,63.359999999999985,True,7.0,10.0,4.0,43.20000000000001,False,False,False,none,0.0,3.0,129.6,40.0,0.0,60.0
2024-05,2024-05-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,4.0,172.8,4.0,172.8,0.0,0.0,True,5.5,5.0,4.0,43.2,False,False,False,none,0.0,4.0,172.8,0.0,0.0,100.0
2024-06,2024-06-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,4.0,172.8,4.0,172.8,0.0,0.0,True,3.5,4.0,7.0,43.2,False,False,False,none,0.0,4.0,172.8,0.0,0.0,100.0
2024-07,2024-07-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,7.0,290.88000000000005,7.0,290.88000000000005,0.0,0.0,True,3.5,4.0,2.0,41.55428571428572,False,False,False,none,0.0,7.0,290.88,0.0,0.0,100.0
2024-08,2024-08-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2.0,0.0,2.0,0.0,0.0,0.0,True,5.5,7.0,3.0,0.0,False,True,True,deep_drop_gap,3.5,5.5,0.0,0.0,63.6,275.0
2024-09,2024-09-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,3.0,129.60000000000002,3.0,129.60000000000002,0.0,0.0,True,7.5,2.0,15.0,43.20000000000001,False,False,False,none,0.0,3.0,129.6,0.0,0.0,100.0
2024-10,2024-10-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,15.0,219.18,15.0,219.18,0.0,0.0,True,3.5,3.0,9.0,14.612,False,False,False,none,0.0,15.0,219.18,0.0,0.0,100.0
2024-11,2024-11-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,9.0,337.57000000000005,8.0,305.89000000000004,1.0,31.680000000000007,True,5.0,15.0,5.0,38.236250000000005,False,False,False,none,0.0,8.0,305.89,11.1,0.0,88.9
2024-12,2024-12-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,5.0,204.48000000000002,4.0,172.8,1.0,31.680000000000007,True,8.5,9.0,6.0,43.2,False,False,False,none,0.0,4.0,172.8,20.0,0.0,80.0
2025-01,2025-01-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,6.0,247.68,6.0,247.68,0.0,0.0,True,6.0,5.0,10.0,41.28,False,False,False,none,0.0,6.0,247.68,0.0,0.0,100.0
2025-02,2025-02-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,10.0,428.40000000000003,9.0,388.8,1.0,39.60000000000002,True,3.5,6.0,4.0,43.2,False,False,False,none,0.0,9.0,388.8,10.0,0.0,90.0
2025-03,2025-03-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,4.0,169.20000000000002,3.0,129.60000000000002,1.0,39.599999999999994,True,7.5,10.0,1.0,43.20000000000001,False,False,False,none,0.0,3.0,129.6,25.0,0.0,75.0
2025-04,2025-04-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,1.0,2.73,1.0,2.73,0.0,0.0,True,9.0,4.0,11.0,2.73,False,True,True,deep_drop_gap,8.0,9.0,24.57,0.0,88.9,900.0
2025-05,2025-05-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,11.0,29.89,11.0,29.89,0.0,0.0,True,3.0,1.0,0.0,2.7172727272727273,False,False,False,none,0.0,11.0,29.89,0.0,0.0,100.0
2025-06,2025-06-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.5,11.0,3.0,2.7172727272727273,True,False,True,zero_sales_gap,2.5,2.5,6.79,0.0,100.0,0.0
2025-07,2025-07-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,3.0,5.18,3.0,5.18,0.0,0.0,True,6.5,0.0,2.0,1.7266666666666666,False,False,False,none,0.0,3.0,5.18,0.0,0.0,100.0
2025-08,2025-08-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2.0,7.98,2.0,7.98,0.0,0.0,True,3.0,3.0,0.0,3.99,False,False,False,none,0.0,2.0,7.98,0.0,0.0,100.0
2025-09,2025-09-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.5,2.0,0.0,3.99,True,False,True,zero_sales_gap,2.5,2.5,9.98,0.0,100.0,0.0
2025-10,2025-10-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98,0.0,100.0,0.0
2025-11,2025-11-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98,0.0,100.0,0.0
2025-12,2025-12-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2.0,7.98,2.0,7.98,0.0,0.0,True,0.0,0.0,0.0,3.99,False,False,False,none,0.0,2.0,7.98,0.0,0.0,100.0
2025-01,2025-01-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2.0,6.98,2.0,6.98,0.0,0.0,True,0.0,0.0,0.0,3.49,False,False,False,none,0.0,2.0,6.98,0.0,0.0,100.0
2025-02,2025-02-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98,0.0,100.0,0.0
2025-03,2025-03-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98,0.0,100.0,0.0
2025-04,2025-04-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98,0.0,100.0,0.0
2025-05,2025-05-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,2.0,7.98,2.0,7.98,0.0,0.0,True,0.0,0.0,0.0,3.99,False,False,False,none,0.0,2.0,7.98,0.0,0.0,100.0
2025-06,2025-06-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98,0.0,100.0,0.0
2025-07,2025-07-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98,0.0,100.0,0.0
2025-08,2025-08-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,0.0,0.0,3.99,True,False,True,zero_sales_gap,5.0,5.0,19.95,0.0,100.0,0.0
2025-09,2025-09-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,6.5,0.0,5.0,3.99,True,False,True,zero_sales_gap,6.5,6.5,25.94,0.0,100.0,0.0
2025-10,2025-10-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,5.0,19.95,5.0,19.95,0.0,0.0,True,8.0,0.0,8.0,3.9899999999999998,False,False,False,none,0.0,5.0,19.95,0.0,0.0,100.0
2025-11,2025-11-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,8.0,24.78,8.0,24.78,0.0,0.0,True,5.0,5.0,0.0,3.0975,False,False,False,none,0.0,8.0,24.78,0.0,0.0,100.0
2023-01,2023-01-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,179.0,1052.48,179.0,1052.48,0.0,0.0,True,199.5,0.0,174.0,5.879776536312849,False,False,False,none,0.0,179.0,1052.48,0.0,0.0,100.0
2023-02,2023-02-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,174.0,1264.51,174.0,1264.51,0.0,0.0,True,179.0,179.0,225.0,7.267298850574712,False,False,False,none,0.0,174.0,1264.51,0.0,0.0,100.0
2023-03,2023-03-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,225.0,1129.02,225.0,1129.02,0.0,0.0,True,167.5,174.0,109.0,5.0178666666666665,False,False,False,none,0.0,225.0,1129.02,0.0,0.0,100.0
2023-04,2023-04-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,109.0,1350.04,109.0,1350.04,0.0,0.0,True,167.5,225.0,161.0,12.385688073394496,False,False,False,none,0.0,109.0,1350.04,0.0,0.0,100.0
2023-05,2023-05-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,161.0,1131.62,161.0,1131.62,0.0,0.0,True,91.5,109.0,74.0,7.028695652173912,False,False,False,none,0.0,161.0,1131.62,0.0,0.0,100.0
2023-06,2023-06-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,74.0,553.56,74.0,553.56,0.0,0.0,True,95.0,161.0,24.0,7.48054054054054,False,False,False,none,0.0,74.0,553.56,0.0,0.0,100.0
2023-07,2023-07-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,24.0,68.75999999999999,24.0,68.75999999999999,0.0,0.0,True,77.5,74.0,81.0,2.8649999999999998,False,True,True,deep_drop_gap,53.5,77.5,222.04,0.0,69.0,322.9
2023-08,2023-08-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,81.0,558.61,81.0,558.61,0.0,0.0,True,39.0,24.0,18.0,6.89641975308642,False,False,False,none,0.0,81.0,558.61,0.0,0.0,100.0
2023-09,2023-09-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,18.0,54.0,18.0,54.0,0.0,0.0,True,54.0,81.0,54.0,3.0,False,True,True,deep_drop_gap,36.0,54.0,162.0,0.0,66.7,300.0
2023-10,2023-10-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,54.0,336.15,54.0,336.15,0.0,0.0,True,49.5,18.0,0.0,6.225,False,False,False,none,0.0,54.0,336.15,0.0,0.0,100.0
2023-11,2023-11-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,36.0,54.0,0.0,6.225,True,False,True,zero_sales_gap,36.0,36.0,224.1,0.0,100.0,0.0
2023-12,2023-12-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,54.0,0.0,0.0,6.225,True,False,True,zero_sales_gap,54.0,54.0,336.15,0.0,100.0,0.0
2024-01,2024-01-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6.225,False,False,False,none,0.0,0.0,0.0,0.0,0.0,0.0
2024-02,2024-02-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,6.225,True,False,True,zero_sales_gap,2.0,2.0,12.45,0.0,100.0,0.0
2024-03,2024-03-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,6.225,True,False,True,zero_sales_gap,2.0,2.0,12.45,0.0,100.0,0.0
2024-04,2024-04-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,2.0,0.0,2.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,False,False,none,0.0,2.0,0.0,0.0,0.0,100.0
2023-01,2023-01-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,18.0,1170.0,18.0,1170.0,0.0,0.0,True,26.5,0.0,22.0,65.0,False,False,False,none,0.0,18.0,1170.0,0.0,0.0,100.0
2023-02,2023-02-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,22.0,1882.99,22.0,1882.99,0.0,0.0,True,21.0,18.0,31.0,85.59045454545455,False,False,False,none,0.0,22.0,1882.99,0.0,0.0,100.0
2023-03,2023-03-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,31.0,1638.0,31.0,1638.0,0.0,0.0,True,19.5,22.0,21.0,52.83870967741935,False,False,False,none,0.0,31.0,1638.0,0.0,0.0,100.0
2023-04,2023-04-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,21.0,1190.97,21.0,1190.97,0.0,0.0,True,25.0,31.0,6.0,56.712857142857146,False,False,False,none,0.0,21.0,1190.97,0.0,0.0,100.0
2023-05,2023-05-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,6.0,525.0,6.0,525.0,0.0,0.0,True,28.0,21.0,28.0,87.5,False,True,True,deep_drop_gap,22.0,28.0,2450.0,0.0,78.6,466.7
2023-06,2023-06-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,28.0,1020.0,28.0,1020.0,0.0,0.0,True,13.5,6.0,0.0,36.42857142857143,False,False,False,none,0.0,28.0,1020.0,0.0,0.0,100.0
2023-07,2023-07-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,17.0,28.0,0.0,36.42857142857143,True,False,True,zero_sales_gap,17.0,17.0,619.29,0.0,100.0,0.0
2023-08,2023-08-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,28.0,0.0,0.0,36.42857142857143,True,False,True,zero_sales_gap,28.0,28.0,1020.0,0.0,100.0,0.0
2023-09,2023-09-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,36.42857142857143,False,False,False,none,0.0,0.0,0.0,0.0,0.0,0.0
2023-10,2023-10-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,36.42857142857143,False,False,False,none,0.0,0.0,0.0,0.0,0.0,0.0
2023-11,2023-11-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,36.42857142857143,False,False,False,none,0.0,0.0,0.0,0.0,0.0,0.0
2023-12,2023-12-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,36.42857142857143,False,False,False,none,0.0,0.0,0.0,0.0,0.0,0.0
2024-01,2024-01-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,36.42857142857143,False,False,False,none,0.0,0.0,0.0,0.0,0.0,0.0
2024-02,2024-02-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,36.42857142857143,False,False,False,none,0.0,0.0,0.0,0.0,0.0,0.0
2024-03,2024-03-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,36.42857142857143,True,False,True,zero_sales_gap,1.0,1.0,36.43,0.0,100.0,0.0
2024-04,2024-04-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,36.42857142857143,True,False,True,zero_sales_gap,1.0,1.0,36.43,0.0,100.0,0.0
2024-05,2024-05-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,1.0,0.0,1.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,False,False,none,0.0,1.0,0.0,0.0,0.0,100.0
2023-01,2023-01-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,3,LA,16.0,1051.96,16.0,1051.96,0.0,0.0,True,16.0,0.0,17.0,65.7475,False,False,False,none,0.0,16.0,1051.96,0.0,0.0,100.0
2023-02,2023-02-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,3,LA,17.0,1250.97,17.0,1250.97,0.0,0.0,True,15.0,16.0,15.0,73.5864705882353,False,False,False,none,0.0,17.0,1250.97,0.0,0.0,100.0
2023-03,2023-03-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,3,LA,15.0,1305.0,15.0,1305.0,0.0,0.0,True,15.5,17.0,9.0,87.0,False,False,False,none,0.0,15.0,1305.0,0.0,0.0,100.0
2023-04,2023-04-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,3,LA,9.0,600.98,9.0,600.98,0.0,0.0,True,15.0,15.0,15.0,66.77555555555556,False,False,False,none,0.0,9.0,600.98,0.0,0.0,100.0
2023-05,2023-05-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,3,LA,15.0,909.95,15.0,909.95,0.0,0.0,True,10.0,9.0,10.0,60.663333333333334,False,False,False,none,0.0,15.0,909.95,0.0,0.0,100.0
2023-06,2023-06-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,3,LA,10.0,30.0,10.0,30.0,0.0,0.0,True,12.0,15.0,0.0,3.0,False,False,False,none,0.0,10.0,30.0,0.0,0.0,100.0
2023-06,2023-06-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,32.0,808.1,32.0,808.1,0.0,0.0,True,19.5,0.0,24.0,25.253125,False,False,False,none,0.0,32.0,808.1,0.0,0.0,100.0
2023-07,2023-07-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,24.0,389.02,24.0,389.02,0.0,0.0,True,19.0,32.0,15.0,16.209166666666665,False,False,False,none,0.0,24.0,389.02,0.0,0.0,100.0
2023-08,2023-08-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,15.0,180.29,15.0,180.29,0.0,0.0,True,24.5,24.0,19.0,12.019333333333332,False,False,False,none,0.0,15.0,180.29,0.0,0.0,100.0
2023-09,2023-09-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,19.0,312.34,19.0,312.34,0.0,0.0,True,24.5,15.0,25.0,16.43894736842105,False,False,False,none,0.0,19.0,312.34,0.0,0.0,100.0
2023-10,2023-10-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,25.0,375.35,25.0,375.35,0.0,0.0,True,26.0,19.0,35.0,15.014000000000001,False,False,False,none,0.0,25.0,375.35,0.0,0.0,100.0
2023-11,2023-11-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,35.0,574.11,35.0,574.11,0.0,0.0,True,29.0,25.0,33.0,16.403142857142857,False,False,False,none,0.0,35.0,574.11,0.0,0.0,100.0
2023-12,2023-12-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,33.0,549.45,33.0,549.45,0.0,0.0,True,39.5,35.0,48.0,16.650000000000002,False,False,False,none,0.0,33.0,549.45,0.0,0.0,100.0
2024-01,2024-01-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,48.0,804.89,48.0,804.89,0.0,0.0,True,39.5,33.0,44.0,16.768541666666668,False,False,False,none,0.0,48.0,804.89,0.0,0.0,100.0
2024-02,2024-02-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,44.0,730.8100000000001,44.0,730.8100000000001,0.0,0.0,True,48.5,48.0,51.0,16.609318181818182,False,False,False,none,0.0,44.0,730.81,0.0,0.0,100.0
2024-03,2024-03-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,51.0,876.2099999999999,51.0,876.2099999999999,0.0,0.0,True,46.0,44.0,49.0,17.180588235294117,False,False,False,none,0.0,51.0,876.21,0.0,0.0,100.0
2024-04,2024-04-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,49.0,830.74,49.0,830.74,0.0,0.0,True,43.0,51.0,42.0,16.95387755102041,False,False,False,none,0.0,49.0,830.74,0.0,0.0,100.0
2024-05,2024-05-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,42.0,667.04,42.0,667.04,0.0,0.0,True,44.0,49.0,39.0,15.88190476190476,False,False,False,none,0.0,42.0,667.04,0.0,0.0,100.0
2024-06,2024-06-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,39.0,678.1999999999999,39.0,678.1999999999999,0.0,0.0,True,37.5,42.0,33.0,17.38974358974359,False,False,False,none,0.0,39.0,678.2,0.0,0.0,100.0
2024-07,2024-07-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,33.0,447.65999999999997,33.0,447.65999999999997,0.0,0.0,True,40.5,39.0,27.0,13.565454545454545,False,False,False,none,0.0,33.0,447.66,0.0,0.0,100.0
2024-08,2024-08-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,27.0,454.57,27.0,454.57,0.0,0.0,True,43.5,33.0,48.0,16.835925925925924,False,False,False,none,0.0,27.0,454.57,0.0,0.0,100.0
2024-09,2024-09-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,48.0,769.95,48.0,769.95,0.0,0.0,True,34.5,27.0,49.0,16.040625000000002,False,False,False,none,0.0,48.0,769.95,0.0,0.0,100.0
2024-10,2024-10-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,49.0,836.28,49.0,836.28,0.0,0.0,True,42.0,48.0,36.0,17.066938775510202,False,False,False,none,0.0,49.0,836.28,0.0,0.0,100.0
2024-11,2024-11-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,36.0,622.6600000000001,36.0,622.6600000000001,0.0,0.0,True,49.0,49.0,54.0,17.296111111111113,False,False,False,none,0.0,36.0,622.66,0.0,0.0,100.0
2024-12,2024-12-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,54.0,895.85,54.0,895.85,0.0,0.0,True,46.0,36.0,49.0,16.589814814814815,False,False,False,none,0.0,54.0,895.85,0.0,0.0,100.0
2025-01,2025-01-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,49.0,850.84,49.0,850.84,0.0,0.0,True,44.5,54.0,43.0,17.36408163265306,False,False,False,none,0.0,49.0,850.84,0.0,0.0,100.0
2025-02,2025-02-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,43.0,750.1,43.0,750.1,0.0,0.0,True,51.5,49.0,46.0,17.44418604651163,False,False,False,none,0.0,43.0,750.1,0.0,0.0,100.0
2025-03,2025-03-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,46.0,665.25,46.0,665.25,0.0,0.0,True,46.0,43.0,71.0,14.46195652173913,False,False,False,none,0.0,46.0,665.25,0.0,0.0,100.0
2025-04,2025-04-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,71.0,1166.61,71.0,1166.61,0.0,0.0,True,43.0,46.0,9.0,16.43112676056338,False,False,False,none,0.0,71.0,1166.61,0.0,0.0,100.0
2025-05,2025-05-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,9.0,115.78,9.0,115.78,0.0,0.0,True,47.0,71.0,0.0,12.864444444444445,False,False,False,none,0.0,9.0,115.78,0.0,0.0,100.0
2025-06,2025-06-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,49.0,9.0,47.0,12.864444444444445,True,False,True,zero_sales_gap,49.0,49.0,630.36,0.0,100.0,0.0
2025-07,2025-07-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,47.0,796.8,47.0,796.8,0.0,0.0,True,48.0,0.0,51.0,16.9531914893617,False,False,False,none,0.0,47.0,796.8,0.0,0.0,100.0
2025-08,2025-08-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,51.0,973.0799999999999,51.0,973.0799999999999,0.0,0.0,True,47.0,47.0,48.0,19.08,False,False,False,none,0.0,51.0,973.08,0.0,0.0,100.0
2025-09,2025-09-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,48.0,911.99,48.0,911.99,0.0,0.0,True,44.0,51.0,35.0,18.999791666666667,False,False,False,none,0.0,48.0,911.99,0.0,0.0,100.0
2025-10,2025-10-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,35.0,630.97,35.0,630.97,0.0,0.0,True,45.5,48.0,41.0,18.027714285714286,False,False,False,none,0.0,35.0,630.97,0.0,0.0,100.0
2025-11,2025-11-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,41.0,715.94,41.0,715.94,0.0,0.0,True,43.0,35.0,47.0,17.461951219512198,False,False,False,none,0.0,41.0,715.94,0.0,0.0,100.0
2025-12,2025-12-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,47.0,893.99,43.0,811.99,4.0,82.0,True,38.0,41.0,0.0,18.883488372093023,False,False,False,none,0.0,43.0,811.99,8.5,0.0,91.5
