ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,month,month_start,raw_units,organic_units,suppressed_units_est,cleaned_units,raw_revenue,organic_revenue,cleaned_revenue_est,promo_units,promo_revenue,likely_stockout,stockout_reason
F-12122,Ferrero Rocher 12 Pcs,1,SF,2024-10,2024-10-01,85.0,85.0,0.0,85.0,4544.46,4544.46,4544.46,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2024-11,2024-11-01,40.0,40.0,0.0,40.0,2376.7,2376.7,2376.7,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2024-12,2024-12-01,78.0,78.0,0.0,78.0,4245.73,4245.73,4245.73,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-01,2025-01-01,256.0,256.0,0.0,256.0,10742.33,10742.33,10742.33,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-02,2025-02-01,68.0,68.0,0.0,68.0,3877.31,3877.31,3877.31,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-03,2025-03-01,28.0,28.0,45.0,73.0,1701.63,1701.63,4436.39,0.0,0.0,True,deep_drop_gap
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-04,2025-04-01,78.0,78.0,0.0,78.0,4685.9400000000005,4685.9400000000005,4685.94,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-05,2025-05-01,67.0,67.0,0.0,67.0,3761.5699999999997,3761.5699999999997,3761.57,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-06,2025-06-01,70.0,70.0,0.0,70.0,4289.42,4289.42,4289.42,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-07,2025-07-01,49.0,49.0,0.0,49.0,3077.49,3077.49,3077.49,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-08,2025-08-01,98.0,98.0,0.0,98.0,2223.8599999999997,2223.8599999999997,2223.86,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-09,2025-09-01,67.0,67.0,0.0,67.0,4205.13,4205.13,4205.13,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-10,2025-10-01,68.0,68.0,0.0,68.0,4222.7,4222.7,4222.7,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-11,2025-11-01,118.0,118.0,0.0,118.0,7010.74,7010.74,7010.74,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2025-12,2025-12-01,49.0,46.0,0.0,46.0,3054.8,2866.78,2866.78,3.0,188.01999999999998,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2026-01,2026-01-01,61.0,61.0,0.0,61.0,3754.2900000000004,3754.2900000000004,3754.29,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2026-02,2026-02-01,82.0,82.0,0.0,82.0,5044.83,5044.83,5044.83,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2026-03,2026-03-01,63.0,63.0,0.0,63.0,3859.91,3859.91,3859.91,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,1,SF,2026-04,2026-04-01,17.0,17.0,0.0,17.0,1081.6,1081.6,1081.6,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-01,2023-01-01,373.0,373.0,0.0,373.0,16470.53,16470.53,16470.53,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-02,2023-02-01,454.0,454.0,0.0,454.0,19123.57,19123.57,19123.57,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-03,2023-03-01,607.0,607.0,0.0,607.0,26515.769999999997,26515.769999999997,26515.77,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-04,2023-04-01,107.0,107.0,423.5,530.5,4744.38,4744.38,23522.37,0.0,0.0,True,deep_drop_gap
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-05,2023-05-01,742.0,742.0,0.0,742.0,32395.27,32395.27,32395.27,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-06,2023-06-01,273.0,273.0,0.0,273.0,14740.849999999999,14740.849999999999,14740.85,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-07,2023-07-01,203.0,203.0,0.0,203.0,10917.45,10917.45,10917.45,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-08,2023-08-01,180.0,180.0,0.0,180.0,10117.81,10117.81,10117.81,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-09,2023-09-01,379.0,379.0,0.0,379.0,20617.45,20617.45,20617.45,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-10,2023-10-01,391.0,391.0,0.0,391.0,21354.28,21354.28,21354.28,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-11,2023-11-01,200.0,200.0,307.0,507.0,10779.31,10779.31,27325.55,0.0,0.0,True,deep_drop_gap
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2023-12,2023-12-01,623.0,623.0,0.0,623.0,27357.690000000002,27357.690000000002,27357.69,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-01,2024-01-01,1056.0,1056.0,0.0,1056.0,45058.05,45058.05,45058.05,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-02,2024-02-01,754.0,754.0,0.0,754.0,32024.58,32024.58,32024.58,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-03,2024-03-01,381.0,381.0,0.0,381.0,17184.84,17184.84,17184.84,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-04,2024-04-01,472.0,472.0,0.0,472.0,20660.14,20660.14,20660.14,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-05,2024-05-01,215.0,215.0,0.0,215.0,11166.849999999999,11166.849999999999,11166.85,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-06,2024-06-01,234.0,234.0,0.0,234.0,12622.49,12622.49,12622.49,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-07,2024-07-01,218.0,218.0,0.0,218.0,11207.3,11207.3,11207.3,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-08,2024-08-01,300.0,300.0,0.0,300.0,16111.189999999999,16111.189999999999,16111.19,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-09,2024-09-01,325.0,325.0,0.0,325.0,17599.47,17599.47,17599.47,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-10,2024-10-01,335.0,335.0,0.0,335.0,17535.13,17535.13,17535.13,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-11,2024-11-01,165.0,165.0,0.0,165.0,8828.38,8828.38,8828.38,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2024-12,2024-12-01,334.0,334.0,0.0,334.0,16771.66,16771.66,16771.66,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-01,2025-01-01,234.0,234.0,0.0,234.0,12352.97,12352.97,12352.97,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-02,2025-02-01,163.0,163.0,0.0,163.0,8898.07,8898.07,8898.07,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-03,2025-03-01,306.0,306.0,0.0,306.0,17038.96,17038.96,17038.96,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-04,2025-04-01,341.0,341.0,0.0,341.0,17575.76,17575.76,17575.76,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-05,2025-05-01,256.0,256.0,0.0,256.0,13853.52,13853.52,13853.52,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-06,2025-06-01,184.0,184.0,0.0,184.0,10415.38,10415.38,10415.38,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-07,2025-07-01,165.0,165.0,0.0,165.0,9495.5,9495.5,9495.5,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-08,2025-08-01,418.0,418.0,0.0,418.0,23082.83,23082.83,23082.83,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-09,2025-09-01,245.0,245.0,0.0,245.0,13996.07,13996.07,13996.07,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-10,2025-10-01,389.0,389.0,0.0,389.0,22213.149999999998,22213.149999999998,22213.15,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-11,2025-11-01,510.0,487.0,0.0,487.0,28258.48,26978.04,26978.04,23.0,1280.4399999999987,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2025-12,2025-12-01,473.0,473.0,0.0,473.0,26193.61,26193.61,26193.61,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2026-01,2026-01-01,314.0,314.0,0.0,314.0,17012.649999999998,17012.649999999998,17012.65,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2026-02,2026-02-01,654.0,654.0,0.0,654.0,36541.86,36541.86,36541.86,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2026-03,2026-03-01,266.0,266.0,0.0,266.0,15165.46,15165.46,15165.46,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,2,NJ,2026-04,2026-04-01,91.0,91.0,0.0,91.0,5541.9,5541.9,5541.9,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-01,2023-01-01,86.0,86.0,0.0,86.0,3792.46,3792.46,3792.46,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-02,2023-02-01,129.0,129.0,0.0,129.0,5698.15,5698.15,5698.15,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-03,2023-03-01,46.0,46.0,0.0,46.0,2157.08,2157.08,2157.08,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-04,2023-04-01,179.0,179.0,0.0,179.0,8759.72,8759.72,8759.72,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-05,2023-05-01,35.0,35.0,0.0,35.0,1669.0500000000002,1669.0500000000002,1669.05,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-06,2023-06-01,78.0,78.0,0.0,78.0,4018.23,4018.23,4018.23,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-07,2023-07-01,63.0,63.0,0.0,63.0,3348.2400000000002,3348.2400000000002,3348.24,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-08,2023-08-01,54.0,54.0,0.0,54.0,2506.33,2506.33,2506.33,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-09,2023-09-01,121.0,121.0,0.0,121.0,4663.58,4663.58,4663.58,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-10,2023-10-01,71.0,71.0,0.0,71.0,3783.0,3783.0,3783.0,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-11,2023-11-01,33.0,33.0,63.0,96.0,1745.46,1745.46,5077.7,0.0,0.0,True,deep_drop_gap
F-12122,Ferrero Rocher 12 Pcs,3,LA,2023-12,2023-12-01,712.0,712.0,0.0,712.0,31647.280000000002,31647.280000000002,31647.28,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-01,2024-01-01,70.0,70.0,0.0,70.0,3483.14,3483.14,3483.14,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-02,2024-02-01,90.0,90.0,0.0,90.0,4263.69,4263.69,4263.69,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-03,2024-03-01,61.0,61.0,0.0,61.0,3377.5299999999997,3377.5299999999997,3377.53,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-04,2024-04-01,86.0,86.0,0.0,86.0,4429.969999999999,4429.969999999999,4429.97,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-05,2024-05-01,266.0,266.0,0.0,266.0,8239.82,8239.82,8239.82,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-06,2024-06-01,160.0,160.0,0.0,160.0,4588.49,4588.49,4588.49,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-07,2024-07-01,266.0,266.0,0.0,266.0,4434.49,4434.49,4434.49,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-08,2024-08-01,58.0,58.0,0.0,58.0,3219.14,3219.14,3219.14,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-09,2024-09-01,92.0,92.0,0.0,92.0,5303.84,5303.84,5303.84,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-10,2024-10-01,123.0,123.0,0.0,123.0,6402.46,6402.46,6402.46,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-11,2024-11-01,120.0,120.0,0.0,120.0,5836.16,5836.16,5836.16,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2024-12,2024-12-01,107.0,107.0,0.0,107.0,5660.99,5660.99,5660.99,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-01,2025-01-01,102.0,102.0,0.0,102.0,5164.09,5164.09,5164.09,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-02,2025-02-01,112.0,112.0,0.0,112.0,5788.57,5788.57,5788.57,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-03,2025-03-01,96.0,96.0,0.0,96.0,3821.1899999999996,3821.1899999999996,3821.19,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-04,2025-04-01,110.0,110.0,0.0,110.0,6266.37,6266.37,6266.37,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-05,2025-05-01,61.0,61.0,0.0,61.0,3731.2999999999997,3731.2999999999997,3731.3,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-06,2025-06-01,98.0,98.0,0.0,98.0,5736.179999999999,5736.179999999999,5736.18,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-07,2025-07-01,61.0,61.0,0.0,61.0,3836.25,3836.25,3836.25,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-08,2025-08-01,48.0,48.0,0.0,48.0,3034.25,3034.25,3034.25,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-09,2025-09-01,63.0,63.0,0.0,63.0,3945.7400000000002,3945.7400000000002,3945.74,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-10,2025-10-01,51.0,51.0,0.0,51.0,3288.36,3288.36,3288.36,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-11,2025-11-01,184.0,184.0,0.0,184.0,10409.34,10409.34,10409.34,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2025-12,2025-12-01,144.0,144.0,0.0,144.0,8147.79,8147.79,8147.79,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2026-01,2026-01-01,59.0,59.0,0.0,59.0,3492.68,3492.68,3492.68,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2026-02,2026-02-01,50.0,50.0,0.0,50.0,3146.52,3146.52,3146.52,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2026-03,2026-03-01,37.0,37.0,0.0,37.0,2398.71,2398.71,2398.71,0.0,0.0,False,none
F-12122,Ferrero Rocher 12 Pcs,3,LA,2026-04,2026-04-01,53.0,53.0,0.0,53.0,1958.5100000000002,1958.5100000000002,1958.51,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-01,2023-01-01,403.0,403.0,0.0,403.0,20809.37,20809.37,20809.37,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-02,2023-02-01,144.0,144.0,0.0,144.0,7796.31,7796.31,7796.31,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-03,2023-03-01,82.0,82.0,0.0,82.0,4764.639999999999,4764.639999999999,4764.64,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-04,2023-04-01,184.0,184.0,0.0,184.0,9823.37,9823.37,9823.37,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-05,2023-05-01,94.0,94.0,0.0,94.0,5711.290000000001,5711.290000000001,5711.29,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-06,2023-06-01,66.0,66.0,0.0,66.0,4128.62,4128.62,4128.62,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-07,2023-07-01,66.0,66.0,0.0,66.0,4075.36,4075.36,4075.36,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-08,2023-08-01,102.0,102.0,0.0,102.0,5908.84,5908.84,5908.84,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-09,2023-09-01,80.0,80.0,0.0,80.0,4212.96,4212.96,4212.96,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-10,2023-10-01,111.0,111.0,0.0,111.0,5683.5599999999995,5683.5599999999995,5683.56,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-11,2023-11-01,309.0,309.0,0.0,309.0,15692.23,15692.23,15692.23,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2023-12,2023-12-01,356.0,356.0,0.0,356.0,18317.77,18317.77,18317.77,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-01,2024-01-01,419.0,419.0,0.0,419.0,21114.04,21114.04,21114.04,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-02,2024-02-01,698.0,698.0,0.0,698.0,33067.26,33067.26,33067.26,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-03,2024-03-01,65.0,65.0,302.0,367.0,3499.4,3499.4,19758.15,0.0,0.0,True,deep_drop_gap
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-04,2024-04-01,87.0,87.0,419.5,506.5,4807.92,4807.92,27990.94,0.0,0.0,True,deep_drop_gap
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-05,2024-05-01,315.0,315.0,0.0,315.0,7198.580000000001,7198.580000000001,7198.58,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-06,2024-06-01,707.0,707.0,0.0,707.0,7701.34,7701.34,7701.34,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-07,2024-07-01,40.0,40.0,152.0,192.0,2492.7200000000003,2492.7200000000003,11965.06,0.0,0.0,True,deep_drop_gap
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-08,2024-08-01,57.0,57.0,87.0,144.0,3600.34,3600.34,9095.6,0.0,0.0,True,deep_drop_gap
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-09,2024-09-01,69.0,69.0,0.0,69.0,4369.4800000000005,4369.4800000000005,4369.48,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-10,2024-10-01,219.0,219.0,0.0,219.0,11715.73,11715.73,11715.73,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-11,2024-11-01,68.0,68.0,142.0,210.0,3054.32,3054.32,9432.46,0.0,0.0,True,deep_drop_gap
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2024-12,2024-12-01,681.0,681.0,0.0,681.0,15995.33,15995.33,15995.33,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-01,2025-01-01,201.0,201.0,0.0,201.0,11748.97,11748.97,11748.97,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-02,2025-02-01,177.0,177.0,0.0,177.0,10683.45,10683.45,10683.45,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-03,2025-03-01,64.0,64.0,125.0,189.0,4338.39,4338.39,12811.81,0.0,0.0,True,deep_drop_gap
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-04,2025-04-01,61.0,61.0,0.0,61.0,4181.870000000001,4181.870000000001,4181.87,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-05,2025-05-01,356.0,356.0,0.0,356.0,21299.33,21299.33,21299.33,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-06,2025-06-01,71.0,71.0,0.0,71.0,4821.17,4821.17,4821.17,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-07,2025-07-01,57.0,57.0,0.0,57.0,3855.6100000000006,3855.6100000000006,3855.61,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-08,2025-08-01,34.0,34.0,0.0,34.0,2361.74,2361.74,2361.74,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-09,2025-09-01,58.0,58.0,0.0,58.0,3649.17,3649.17,3649.17,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-10,2025-10-01,64.0,64.0,0.0,64.0,4492.650000000001,4492.650000000001,4492.65,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-11,2025-11-01,85.0,85.0,0.0,85.0,5408.87,5408.87,5408.87,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2025-12,2025-12-01,113.0,110.0,0.0,110.0,6052.22,5842.46,5842.46,3.0,209.76000000000022,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2026-01,2026-01-01,105.0,105.0,0.0,105.0,6882.74,6882.74,6882.74,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2026-02,2026-02-01,88.0,88.0,0.0,88.0,5939.92,5939.92,5939.92,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2026-03,2026-03-01,72.0,72.0,0.0,72.0,4969.93,4969.93,4969.93,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,1,SF,2026-04,2026-04-01,17.0,17.0,0.0,17.0,1184.2,1184.2,1184.2,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-01,2023-01-01,1145.0,1145.0,0.0,1145.0,58805.1,58805.1,58805.1,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-02,2023-02-01,1047.0,1047.0,0.0,1047.0,53552.15,53552.15,53552.15,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-03,2023-03-01,1031.0,1031.0,0.0,1031.0,52192.38,52192.38,52192.38,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-04,2023-04-01,871.0,871.0,0.0,871.0,44680.950000000004,44680.950000000004,44680.95,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-05,2023-05-01,753.0,753.0,0.0,753.0,38758.67,38758.67,38758.67,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-06,2023-06-01,554.0,554.0,0.0,554.0,30907.47,30907.47,30907.47,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-07,2023-07-01,650.0,650.0,0.0,650.0,36601.06,36601.06,36601.06,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-08,2023-08-01,554.0,554.0,0.0,554.0,31149.41,31149.41,31149.41,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-09,2023-09-01,703.0,703.0,0.0,703.0,39457.81,39457.81,39457.81,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-10,2023-10-01,339.0,339.0,0.0,339.0,19458.02,19458.02,19458.02,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-11,2023-11-01,457.0,457.0,0.0,457.0,25069.55,25069.55,25069.55,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2023-12,2023-12-01,1525.0,1525.0,0.0,1525.0,74469.39,74469.39,74469.39,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-01,2024-01-01,1502.0,1502.0,0.0,1502.0,72485.44,72485.44,72485.44,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-02,2024-02-01,1675.0,1675.0,0.0,1675.0,81155.73999999999,81155.73999999999,81155.74,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-03,2024-03-01,421.0,421.0,0.0,421.0,21181.81,21181.81,21181.81,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-04,2024-04-01,539.0,539.0,0.0,539.0,26498.65,26498.65,26498.65,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-05,2024-05-01,602.0,602.0,0.0,602.0,30992.97,30992.97,30992.97,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-06,2024-06-01,308.0,308.0,0.0,308.0,17137.4,17137.4,17137.4,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-07,2024-07-01,396.0,396.0,0.0,396.0,22028.58,22028.58,22028.58,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-08,2024-08-01,545.0,545.0,0.0,545.0,31130.579999999998,31130.579999999998,31130.58,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-09,2024-09-01,501.0,501.0,0.0,501.0,28540.12,28540.12,28540.12,0.0,0.0,False,none
F-12402,Ferrero Rocher 24 Pcs Diamond,2,NJ,2024-10,2024-10-01,256.0,256.0,0.0,256.0,14179.8,14179.8,14179.8,0.0,0.0,False,none
