month,month_start,ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,raw_units,raw_revenue,organic_units,organic_revenue,promo_units,promo_revenue,within_active_span,baseline_units,prev_raw_units,next_raw_units,est_unit_price,zero_sales_gap,deep_drop_gap,likely_stockout,stockout_reason,suppressed_units_est,cleaned_units,cleaned_revenue_est
2025-06,2025-06-01,D-13206,POP OG Green Tea 1.8gx100 (6ct/cs),3,LA,105.0,2147.58,105.0,2147.58,0.0,0.0,True,359.5,495.0,188.0,20.453142857142858,False,True,True,deep_drop_gap,254.5,359.5,7352.9
2024-03,2024-03-01,D-13206,POP OG Green Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.5,2.0,0.0,8.99,True,False,True,zero_sales_gap,2.5,2.5,22.48
2024-04,2024-04-01,D-13206,POP OG Green Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,2.0,2.0,17.98
2024-10,2024-10-01,D-13206,POP OG Green Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,4.0,4.0,35.96
2024-11,2024-11-01,D-13206,POP OG Green Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,14.5,0.0,4.0,8.99,True,False,True,zero_sales_gap,14.5,14.5,130.35
2025-02,2025-02-01,D-13206,POP OG Green Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,1.0,9.99,1.0,9.99,0.0,0.0,True,4.0,25.0,3.0,9.99,False,True,True,deep_drop_gap,3.0,4.0,39.96
2025-06,2025-06-01,D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),1,SF,9.0,121.2,2.0,28.8,7.0,92.4,True,45.0,149.0,101.0,14.4,False,True,True,deep_drop_gap,43.0,45.0,648.0
2025-06,2025-06-01,D-13212,POP Organic Green Tea 1.8gx20 (12ct/cs),3,LA,1.0,13.2,0.0,0.0,1.0,13.2,True,4.0,7.0,3.0,13.2,False,True,True,deep_drop_gap,4.0,4.0,52.8
2023-06,2023-06-01,D-13220N,POP Organic Green Tea 1.8gx20,1,SF,12.0,14.4,12.0,14.4,0.0,0.0,True,40.0,51.0,23.0,1.2,False,True,True,deep_drop_gap,28.0,40.0,48.0
2023-09,2023-09-01,D-13220N,POP Organic Green Tea 1.8gx20,1,SF,13.0,96.54,13.0,96.54,0.0,0.0,True,41.5,74.0,36.0,7.426153846153847,False,True,True,deep_drop_gap,28.5,41.5,308.19
2024-05,2024-05-01,D-13220N,POP Organic Green Tea 1.8gx20,1,SF,9.0,376.29,7.0,297.09000000000003,2.0,79.19999999999999,True,29.0,50.0,22.0,42.441428571428574,False,True,True,deep_drop_gap,22.0,29.0,1230.8
2025-02,2025-02-01,D-13220N,POP Organic Green Tea 1.8gx20,1,SF,9.0,60.21,9.0,60.21,0.0,0.0,True,44.5,55.0,7.0,6.69,False,True,True,deep_drop_gap,35.5,44.5,297.7
2023-02,2023-02-01,D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,24.0,690.8399999999999,24.0,690.8399999999999,0.0,0.0,True,71.0,101.0,71.0,28.784999999999997,False,True,True,deep_drop_gap,47.0,71.0,2043.73
2025-03,2025-03-01,D-13220N,POP Organic Green Tea 1.8gx20,2,NJ,1.0,3.49,1.0,3.49,0.0,0.0,True,53.0,59.0,16.0,3.49,False,True,True,deep_drop_gap,52.0,53.0,184.97
2023-04,2023-04-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,5.0,212.4,5.0,212.4,0.0,0.0,True,14.5,13.0,16.0,42.480000000000004,False,True,True,deep_drop_gap,9.5,14.5,615.96
2023-06,2023-06-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,3.0,86.4,3.0,86.4,0.0,0.0,True,13.0,16.0,18.0,28.8,False,True,True,deep_drop_gap,10.0,13.0,374.4
2023-10,2023-10-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,8.5,17.0,7.0,1.2,True,False,True,zero_sales_gap,8.5,8.5,10.2
2024-08,2024-08-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,2.0,0.0,2.0,0.0,0.0,0.0,True,5.5,7.0,3.0,0.0,False,True,True,deep_drop_gap,3.5,5.5,0.0
2025-04,2025-04-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,1.0,2.73,1.0,2.73,0.0,0.0,True,9.0,4.0,11.0,2.73,False,True,True,deep_drop_gap,8.0,9.0,24.57
2025-06,2025-06-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.5,11.0,3.0,2.7172727272727273,True,False,True,zero_sales_gap,2.5,2.5,6.79
2025-09,2025-09-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.5,2.0,0.0,3.99,True,False,True,zero_sales_gap,2.5,2.5,9.98
2025-10,2025-10-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98
2025-11,2025-11-01,D-13220N,POP Organic Green Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98
2025-02,2025-02-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98
2025-03,2025-03-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98
2025-04,2025-04-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98
2025-06,2025-06-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98
2025-07,2025-07-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98
2025-08,2025-08-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,0.0,0.0,3.99,True,False,True,zero_sales_gap,5.0,5.0,19.95
2025-09,2025-09-01,D-13220N,POP Organic Green Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,6.5,0.0,5.0,3.99,True,False,True,zero_sales_gap,6.5,6.5,25.94
2023-07,2023-07-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,24.0,68.75999999999999,24.0,68.75999999999999,0.0,0.0,True,77.5,74.0,81.0,2.8649999999999998,False,True,True,deep_drop_gap,53.5,77.5,222.04
2023-09,2023-09-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,18.0,54.0,18.0,54.0,0.0,0.0,True,54.0,81.0,54.0,3.0,False,True,True,deep_drop_gap,36.0,54.0,162.0
2023-11,2023-11-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,36.0,54.0,0.0,6.225,True,False,True,zero_sales_gap,36.0,36.0,224.1
2023-12,2023-12-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,54.0,0.0,0.0,6.225,True,False,True,zero_sales_gap,54.0,54.0,336.15
2024-02,2024-02-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,6.225,True,False,True,zero_sales_gap,2.0,2.0,12.45
2024-03,2024-03-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,6.225,True,False,True,zero_sales_gap,2.0,2.0,12.45
2023-05,2023-05-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,6.0,525.0,6.0,525.0,0.0,0.0,True,28.0,21.0,28.0,87.5,False,True,True,deep_drop_gap,22.0,28.0,2450.0
2023-07,2023-07-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,17.0,28.0,0.0,36.42857142857143,True,False,True,zero_sales_gap,17.0,17.0,619.29
2023-08,2023-08-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,28.0,0.0,0.0,36.42857142857143,True,False,True,zero_sales_gap,28.0,28.0,1020.0
2024-03,2024-03-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,36.42857142857143,True,False,True,zero_sales_gap,1.0,1.0,36.43
2024-04,2024-04-01,D-13300N,POP Green Tea 2gx100 (Japanese S) New,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,36.42857142857143,True,False,True,zero_sales_gap,1.0,1.0,36.43
2025-06,2025-06-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,49.0,9.0,47.0,12.864444444444445,True,False,True,zero_sales_gap,49.0,49.0,630.36
2023-09,2023-09-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),2,NJ,6.0,87.98,6.0,87.98,0.0,0.0,True,74.5,87.0,63.0,14.663333333333334,False,True,True,deep_drop_gap,68.5,74.5,1092.42
2023-12,2023-12-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),2,NJ,25.0,448.2,25.0,448.2,0.0,0.0,True,85.0,86.0,84.0,17.928,False,True,True,deep_drop_gap,60.0,85.0,1523.88
2024-03,2024-03-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),2,NJ,30.0,540.0,30.0,540.0,0.0,0.0,True,87.5,134.0,91.0,18.0,False,True,True,deep_drop_gap,57.5,87.5,1575.0
2024-06,2024-06-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),2,NJ,19.0,308.37,19.0,308.37,0.0,0.0,True,72.0,43.0,53.0,16.23,False,True,True,deep_drop_gap,53.0,72.0,1168.56
2025-06,2025-06-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),2,NJ,2.0,15.98,2.0,15.98,0.0,0.0,True,43.0,39.0,139.0,7.99,False,True,True,deep_drop_gap,41.0,43.0,343.57
2024-10,2024-10-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),3,LA,16.0,268.0,16.0,268.0,0.0,0.0,True,49.5,58.0,33.0,16.75,False,True,True,deep_drop_gap,33.5,49.5,829.12
2025-06,2025-06-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),3,LA,3.0,54.0,3.0,54.0,0.0,0.0,True,45.0,51.0,4.0,18.0,False,True,True,deep_drop_gap,42.0,45.0,810.0
2025-07,2025-07-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),3,LA,4.0,54.0,4.0,54.0,0.0,0.0,True,24.0,3.0,39.0,13.5,False,True,True,deep_drop_gap,20.0,24.0,324.0
2025-09,2025-09-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),3,LA,9.0,189.0,9.0,189.0,0.0,0.0,True,31.0,39.0,23.0,21.0,False,True,True,deep_drop_gap,22.0,31.0,651.0
2025-01,2025-01-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.5,3.0,0.0,7.989999999999999,True,False,True,zero_sales_gap,2.5,2.5,19.97
2025-02,2025-02-01,D-13306,POP Green Tea 1.8gx100 JapaneseS (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,7.989999999999999,True,False,True,zero_sales_gap,2.0,2.0,15.98
2023-03,2023-03-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,150.0,150.0,0.0,104.0,True,False,True,zero_sales_gap,150.0,150.0,15600.0
2023-04,2023-04-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,150.0,0.0,0.0,104.0,True,False,True,zero_sales_gap,150.0,150.0,15600.0
2023-08,2023-08-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,300.0,0.0,0.0,104.0,True,False,True,zero_sales_gap,300.0,300.0,31200.0
2023-09,2023-09-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,300.0,0.0,300.0,104.0,True,False,True,zero_sales_gap,300.0,300.0,31200.0
2023-11,2023-11-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,300.0,300.0,0.0,100.0,True,False,True,zero_sales_gap,300.0,300.0,30000.0
2023-12,2023-12-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,300.0,0.0,0.0,100.0,True,False,True,zero_sales_gap,300.0,300.0,30000.0
2024-04,2024-04-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,410.0,0.0,0.0,100.0,True,False,True,zero_sales_gap,410.0,410.0,41000.0
2024-05,2024-05-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,410.0,0.0,410.0,100.0,True,False,True,zero_sales_gap,410.0,410.0,41000.0
2024-07,2024-07-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,410.0,410.0,0.0,100.0,True,False,True,zero_sales_gap,410.0,410.0,41000.0
2024-08,2024-08-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,372.5,0.0,0.0,100.0,True,False,True,zero_sales_gap,372.5,372.5,37250.0
2024-09,2024-09-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,335.0,0.0,335.0,100.0,True,False,True,zero_sales_gap,335.0,335.0,33500.0
2024-11,2024-11-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,246.5,335.0,0.0,100.0,True,False,True,zero_sales_gap,246.5,246.5,24650.0
2024-12,2024-12-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,246.5,0.0,158.0,100.0,True,False,True,zero_sales_gap,246.5,246.5,24650.0
2025-02,2025-02-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,158.0,158.0,0.0,95.0,True,False,True,zero_sales_gap,158.0,158.0,15010.0
2025-03,2025-03-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,158.0,0.0,0.0,95.0,True,False,True,zero_sales_gap,158.0,158.0,15010.0
2025-10,2025-10-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,548.0,0.0,0.0,95.0,True,False,True,zero_sales_gap,548.0,548.0,52060.0
2025-11,2025-11-01,D-13400,POP Organic Green Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,548.0,0.0,548.0,95.0,True,False,True,zero_sales_gap,548.0,548.0,52060.0
2023-05,2023-05-01,D-14100N,POP Jasmine Tea 1.8gx100,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,237.5,189.0,0.0,11.392539682539681,True,False,True,zero_sales_gap,237.5,237.5,2705.73
2023-06,2023-06-01,D-14100N,POP Jasmine Tea 1.8gx100,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,95.5,0.0,0.0,11.392539682539681,True,False,True,zero_sales_gap,95.5,95.5,1087.99
2023-07,2023-07-01,D-14100N,POP Jasmine Tea 1.8gx100,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,11.392539682539681,True,False,True,zero_sales_gap,2.0,2.0,22.79
2023-02,2023-02-01,D-14100N,POP Jasmine Tea 1.8gx100,2,NJ,39.0,2370.0,39.0,2370.0,0.0,0.0,True,119.0,139.0,119.0,60.76923076923077,False,True,True,deep_drop_gap,80.0,119.0,7231.54
2023-06,2023-06-01,D-14100N,POP Jasmine Tea 1.8gx100,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,41.5,19.0,0.0,34.73684210526316,True,False,True,zero_sales_gap,41.5,41.5,1441.58
2023-07,2023-07-01,D-14100N,POP Jasmine Tea 1.8gx100,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,19.0,0.0,0.0,34.73684210526316,True,False,True,zero_sales_gap,19.0,19.0,660.0
2024-01,2024-01-01,D-14100N,POP Jasmine Tea 1.8gx100,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,0.0,0.0,34.73684210526316,True,False,True,zero_sales_gap,8.0,8.0,277.89
2024-02,2024-02-01,D-14100N,POP Jasmine Tea 1.8gx100,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,7.0,0.0,8.0,34.73684210526316,True,False,True,zero_sales_gap,7.0,7.0,243.16
2025-06,2025-06-01,D-14106,POP Jasmine Tea 1.8gx100 (6ct/cs),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,127.0,64.0,134.0,16.208750000000002,True,False,True,zero_sales_gap,127.0,127.0,2058.51
2025-11,2025-11-01,D-14106,POP Jasmine Tea 1.8gx100 (6ct/cs),1,SF,1.0,16.5,1.0,16.5,0.0,0.0,True,198.0,198.0,121.0,16.5,False,True,True,deep_drop_gap,197.0,198.0,3267.0
2023-09,2023-09-01,D-14106,POP Jasmine Tea 1.8gx100 (6ct/cs),2,NJ,55.0,962.48,55.0,962.48,0.0,0.0,True,189.5,228.0,155.0,17.499636363636363,False,True,True,deep_drop_gap,134.5,189.5,3316.18
2025-06,2025-06-01,D-14106,POP Jasmine Tea 1.8gx100 (6ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,168.5,1.0,194.0,6.24,True,False,True,zero_sales_gap,168.5,168.5,1051.44
2025-11,2025-11-01,D-14106,POP Jasmine Tea 1.8gx100 (6ct/cs),2,NJ,2.0,28.990000000000002,1.0,7.99,1.0,21.0,True,157.0,239.0,160.0,7.99,False,True,True,deep_drop_gap,156.0,157.0,1254.43
2025-06,2025-06-01,D-14106,POP Jasmine Tea 1.8gx100 (6ct/cs),3,LA,7.0,123.0,7.0,123.0,0.0,0.0,True,79.5,67.0,69.0,17.571428571428573,False,True,True,deep_drop_gap,72.5,79.5,1396.93
2025-02,2025-02-01,D-14106,POP Jasmine Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,7.0,1.0,7.990000000000001,True,False,True,zero_sales_gap,4.0,4.0,31.96
2023-06,2023-06-01,D-14200N,POP Organic Jasmine Tea 1.8gx100,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,141.0,141.0,0.0,27.542695035460994,True,False,True,zero_sales_gap,141.0,141.0,3883.52
2023-07,2023-07-01,D-14200N,POP Organic Jasmine Tea 1.8gx100,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,71.5,0.0,2.0,27.542695035460994,True,False,True,zero_sales_gap,71.5,71.5,1969.3
2023-09,2023-09-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),1,SF,105.0,2128.88,44.0,847.88,61.0,1281.0,True,281.5,473.0,471.0,19.27,False,True,True,deep_drop_gap,237.5,281.5,5424.5
2024-09,2024-09-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),1,SF,59.0,1251.58,39.0,771.5799999999999,20.0,480.0,True,159.0,396.0,387.0,19.78410256410256,False,True,True,deep_drop_gap,120.0,159.0,3145.67
2023-07,2023-07-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),3,LA,95.0,2088.0,95.0,2088.0,0.0,0.0,True,354.0,354.0,686.0,21.978947368421053,False,True,True,deep_drop_gap,259.0,354.0,7780.55
2023-10,2023-10-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),3,LA,43.0,872.97,43.0,872.97,0.0,0.0,True,129.5,67.0,58.0,20.301627906976744,False,True,True,deep_drop_gap,86.5,129.5,2629.06
2024-09,2024-09-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),3,LA,46.0,999.0,46.0,999.0,0.0,0.0,True,124.5,391.0,321.0,21.717391304347824,False,True,True,deep_drop_gap,78.5,124.5,2703.82
2025-06,2025-06-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),3,LA,37.0,834.59,37.0,834.59,0.0,0.0,True,277.0,404.0,318.0,22.556486486486488,False,True,True,deep_drop_gap,240.0,277.0,6248.15
2024-03,2024-03-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,8.99,True,False,True,zero_sales_gap,2.0,2.0,17.98
2024-04,2024-04-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,2.0,2.0,17.98
2024-10,2024-10-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,6.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,6.0,6.0,53.94
2024-11,2024-11-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,5.5,0.0,6.0,8.99,True,False,True,zero_sales_gap,5.5,5.5,49.44
2025-04,2025-04-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,6.0,7.0,0.0,9.99,True,False,True,zero_sales_gap,6.0,6.0,59.94
2025-05,2025-05-01,D-14206,POP OG Jasmine Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,0.0,5.0,9.99,True,False,True,zero_sales_gap,5.0,5.0,49.95
2025-04,2025-04-01,D-14212,POP Organic Jasmine Tea 1.8gx20 (12ct/cs),1,SF,7.0,20.880000000000003,7.0,20.880000000000003,0.0,0.0,True,18.5,27.0,12.0,2.982857142857143,False,True,True,deep_drop_gap,11.5,18.5,55.18
2025-08,2025-08-01,D-14212,POP Organic Jasmine Tea 1.8gx20 (12ct/cs),1,SF,1.0,16.0,1.0,16.0,0.0,0.0,True,20.5,25.0,12.0,16.0,False,True,True,deep_drop_gap,19.5,20.5,328.0
2025-07,2025-07-01,D-14212,POP Organic Jasmine Tea 1.8gx20 (12ct/cs),2,NJ,3.0,26.4,3.0,26.4,0.0,0.0,True,30.0,22.0,79.0,8.799999999999999,False,True,True,deep_drop_gap,27.0,30.0,264.0
2025-09,2025-09-01,D-14212,POP Organic Jasmine Tea 1.8gx20 (12ct/cs),3,LA,1.0,16.0,1.0,16.0,0.0,0.0,True,5.0,6.0,7.0,16.0,False,True,True,deep_drop_gap,4.0,5.0,80.0
2023-04,2023-04-01,D-14220,POP Organic Jasmine Tea 1.8gx20,1,SF,2.0,1.2,2.0,1.2,0.0,0.0,True,6.5,9.0,4.0,0.6,False,True,True,deep_drop_gap,4.5,6.5,3.9
2023-07,2023-07-01,D-14220,POP Organic Jasmine Tea 1.8gx20,1,SF,1.0,43.2,1.0,43.2,0.0,0.0,True,4.0,4.0,15.0,43.2,False,True,True,deep_drop_gap,3.0,4.0,172.8
2023-09,2023-09-01,D-14220,POP Organic Jasmine Tea 1.8gx20,1,SF,1.0,0.0,1.0,0.0,0.0,0.0,True,6.5,15.0,8.0,0.0,False,True,True,deep_drop_gap,5.5,6.5,0.0
2024-03,2024-03-01,D-14220,POP Organic Jasmine Tea 1.8gx20,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,3.5,2.0,4.0,22.895000000000003,True,False,True,zero_sales_gap,3.5,3.5,80.13
2023-04,2023-04-01,D-14220,POP Organic Jasmine Tea 1.8gx20,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,3.0,0.0,1.47,True,False,True,zero_sales_gap,4.0,4.0,5.88
2023-05,2023-05-01,D-14220,POP Organic Jasmine Tea 1.8gx20,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,7.5,0.0,0.0,1.47,True,False,True,zero_sales_gap,7.5,7.5,11.02
2023-06,2023-06-01,D-14220,POP Organic Jasmine Tea 1.8gx20,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,12.5,0.0,12.0,1.47,True,False,True,zero_sales_gap,12.5,12.5,18.38
2023-11,2023-11-01,D-14220,POP Organic Jasmine Tea 1.8gx20,2,NJ,2.0,63.36,2.0,63.36,0.0,0.0,True,7.0,7.0,8.0,31.68,False,True,True,deep_drop_gap,5.0,7.0,221.76
2024-06,2024-06-01,D-14220,POP Organic Jasmine Tea 1.8gx20,2,NJ,7.0,52.02,7.0,52.02,0.0,0.0,True,18.0,12.0,34.0,7.4314285714285715,False,True,True,deep_drop_gap,11.0,18.0,133.77
2024-09,2024-09-01,D-14220,POP Organic Jasmine Tea 1.8gx20,2,NJ,6.0,215.89,3.0,86.29,3.0,129.59999999999997,True,25.5,10.0,31.0,28.763333333333335,False,True,True,deep_drop_gap,22.5,25.5,733.46
2025-04,2025-04-01,D-14220,POP Organic Jasmine Tea 1.8gx20,2,NJ,8.0,226.47,8.0,226.47,0.0,0.0,True,29.0,12.0,29.0,28.30875,False,True,True,deep_drop_gap,21.0,29.0,820.95
2023-02,2023-02-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,37.0,37.0,0.0,3.2810810810810813,True,False,True,zero_sales_gap,37.0,37.0,121.4
2023-03,2023-03-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,37.0,0.0,0.0,3.2810810810810813,True,False,True,zero_sales_gap,37.0,37.0,121.4
2023-05,2023-05-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,20.0,0.0,0.0,3.2810810810810813,True,False,True,zero_sales_gap,20.0,20.0,65.62
